SpotID IntegratedIntensity Omega(degrees) YCen(px) ZCen(px) IMax MinOme(degrees) MaxOme(degress) Radius(px) Theta(degrees) Eta(degrees) DeltaOmega NImgs RingNr GrainVolume GrainRadius PowderIntensity SigmaR SigmaEta NrPx NrPxTot
242.000000 47587.391845 -97.250000 1680.999664 1438.999776 3750.000000 -97.250000 -97.250000 779.852146 4.432511 57.675316 0.250000 1.000000 3.000000 4444593.603130 101.995532 2361.430926 8.721502 0.555393 45.000000 45.000000
243.000000 47588.393946 -97.500000 1678.999663 1438.999775 3750.000000 -97.500000 -97.500000 778.162817 4.423061 57.596574 0.250000 1.000000 3.000000 4440873.685842 101.967069 2361.430926 8.223509 0.675537 45.000000 45.000000
244.000000 47780.982295 -97.500000 1373.999568 704.000403 3750.000000 -97.500000 -97.500000 474.370572 2.709832 132.094944 0.250000 1.000000 1.000000 3947891.462377 98.045018 1565.589622 6.592418 1.103171 45.000000 45.000000
245.000000 137423.164769 -97.577313 1202.309006 1460.999415 7500.000000 -97.750000 -97.500000 474.848781 2.712548 22.406388 0.500000 2.000000 1.000000 5830274.925833 111.652077 1565.589622 8.958099 0.828725 90.000000 90.000000
246.000000 47069.607974 -97.750000 1978.999728 971.000025 3750.000000 -97.750000 -97.750000 958.357697 5.425187 93.050494 0.250000 1.000000 5.000000 5173812.465081 107.293651 1578.488392 1.535042 0.091773 45.000000 45.000000
247.000000 47075.999568 -98.500000 1977.999725 971.000024 3750.000000 -98.500000 -98.500000 957.359113 5.419668 93.053679 0.250000 1.000000 5.000000 5174546.990149 107.298728 1578.488392 8.204554 0.091851 45.000000 45.000000
248.000000 47114.204652 -98.500000 1915.999723 823.000065 3750.000000 -98.500000 -98.500000 915.880166 5.190069 102.549164 0.250000 1.000000 4.000000 5058312.186366 106.489227 4740.838162 8.720997 0.096105 45.000000 45.000000
249.000000 47625.543769 -98.750000 1742.999750 1588.999791 3750.000000 -98.750000 -98.750000 917.240100 5.197608 51.818215 0.250000 1.000000 4.000000 4117216.057935 99.427156 4740.838162 9.188954 0.095696 45.000000 45.000000
250.000000 47592.690633 -99.000000 1792.999715 526.000193 3750.000000 -99.000000 -99.000000 916.764075 5.194969 122.754001 0.250000 1.000000 4.000000 4402125.133923 101.669634 4740.838162 8.576438 0.575607 45.000000 45.000000
251.000000 47583.620104 -99.250000 1312.999684 557.000479 3750.000000 -99.250000 -99.250000 548.548421 3.130431 147.961403 0.250000 1.000000 2.000000 2802551.243426 87.462452 1177.064788 7.619359 0.961773 45.000000 45.000000
252.000000 47592.062092 -99.750000 1792.999715 527.000193 3750.000000 -99.750000 -99.750000 916.223428 5.191972 122.701410 0.250000 1.000000 4.000000 4404686.714838 101.689350 4740.838162 9.209888 0.575888 45.000000 45.000000
253.000000 47583.620104 -100.500000 1312.999684 557.000479 3750.000000 -100.500000 -100.500000 548.548421 3.130431 147.961403 0.250000 1.000000 2.000000 2802551.243426 87.462452 1177.064788 7.619359 0.961773 45.000000 45.000000
254.000000 47624.915894 -101.250000 1730.999786 378.000201 3750.000000 -101.250000 -101.250000 957.818583 5.422207 132.249546 0.250000 1.000000 5.000000 3879982.993670 97.479600 1578.488392 8.603254 0.091621 45.000000 45.000000
255.000000 102220.402373 -104.750000 1379.448150 1911.940568 60238.351900 -104.750000 -104.750000 959.042958 5.428974 21.883057 0.250000 1.000000 5.000000 4191666.636740 100.022885 1578.488392 0.928834 0.060000 52.000000 52.000000
256.000000 53341.533603 -104.971997 1380.118155 1912.945177 18272.689064 -105.000000 -104.750000 960.231437 5.435542 21.890051 0.500000 2.000000 5.000000 2186903.864174 80.521841 1578.488392 9.058509 0.443364 93.000000 97.000000
257.000000 47099.764528 -112.750000 124.000275 833.000063 3750.000000 -112.750000 -112.750000 917.673407 5.200009 -101.885442 0.250000 1.000000 4.000000 5069386.570541 106.566884 4740.838162 8.695183 0.542235 45.000000 45.000000
258.000000 93285.862576 -113.250000 124.996588 831.479804 13608.160551 -113.250000 -113.250000 917.013122 5.196349 -101.991214 0.250000 1.000000 4.000000 10036573.073389 133.813197 4740.838162 1.002911 0.069994 52.000000 52.000000
259.000000 1176.458263 -113.250000 124.946046 832.729282 60239.953433 -113.250000 -113.250000 916.803797 5.195189 -101.914175 0.250000 1.000000 4.000000 126610.758851 31.150188 4740.838162 0.434176 0.059110 52.000000 52.000000
260.000000 47100.708576 -117.750000 1182.999926 260.000324 3750.000000 -117.750000 -117.750000 778.822497 4.426751 168.069664 0.250000 1.000000 3.000000 1075398.371187 63.556541 2361.430926 8.565111 0.113023 45.000000 45.000000
261.000000 47482.014052 -118.000000 1431.999845 1841.999708 3750.000000 -118.000000 -118.000000 916.787541 5.195099 26.565051 0.250000 1.000000 4.000000 2334773.026018 82.297256 4740.838162 1.963648 0.552380 45.000000 45.000000
262.000000 47289.725888 -119.750000 285.000348 1276.999876 3750.000000 -119.750000 -119.750000 779.867569 4.432597 -70.914519 0.250000 1.000000 3.000000 4939661.554714 105.650007 2361.430926 8.967845 0.112806 45.000000 45.000000
263.000000 94568.297405 -120.624997 284.000347 1274.499888 3750.000000 -120.750000 -120.500000 779.838077 4.432432 -71.146841 0.500000 2.000000 3.000000 9891747.589474 133.166445 2361.430926 8.970453 0.112813 90.000000 90.000000
264.000000 47623.860949 -121.500000 383.000211 363.000215 3750.000000 -121.500000 -121.500000 917.933247 5.201450 -135.882762 0.250000 1.000000 4.000000 3645868.866046 95.478183 4740.838162 9.092015 0.476948 45.000000 45.000000
265.000000 47623.922900 -122.000000 385.000211 361.000216 3750.000000 -122.000000 -122.000000 917.981179 5.201715 -136.059277 0.250000 1.000000 4.000000 3634266.175282 95.376791 4740.838162 9.096002 0.559767 45.000000 45.000000
266.000000 47100.032498 -123.250000 1918.999725 1210.999937 3750.000000 -123.250000 -123.250000 916.694869 5.194585 78.101685 0.250000 1.000000 4.000000 5069219.166455 106.565711 4740.838162 8.677071 0.403540 45.000000 45.000000
267.000000 94204.488015 -123.875002 1917.999724 1212.499944 3750.000000 -124.000000 -123.750000 916.131258 5.191461 77.966396 0.500000 2.000000 4.000000 10133796.464089 134.243888 4740.838162 8.701975 0.485043 90.000000 90.000000
268.000000 47626.250282 -126.250000 430.000209 1722.999764 3750.000000 -126.250000 -126.250000 917.531701 5.199224 -40.181354 0.250000 1.000000 4.000000 3379255.226022 93.091664 4740.838162 8.559978 0.095653 45.000000 45.000000
269.000000 47625.921208 -127.250000 432.000272 512.000246 3750.000000 -127.250000 -127.250000 779.871417 4.432619 -130.840357 0.250000 1.000000 3.000000 3982194.773357 98.328171 2361.430926 3.797074 0.672599 45.000000 45.000000
270.000000 95252.257238 -127.375000 426.500209 1719.999766 3750.000000 -127.500000 -127.250000 917.834094 5.200900 -40.492959 0.500000 2.000000 4.000000 6800675.871729 117.531557 4740.838162 9.158962 0.095688 90.000000 90.000000
271.000000 47290.402475 -129.250000 1757.999652 767.000124 3750.000000 -129.250000 -129.250000 778.922605 4.427311 109.109533 0.250000 1.000000 3.000000 4939049.487168 105.645643 2361.430926 8.738784 0.112942 45.000000 45.000000
272.000000 93304.907860 -130.000000 1758.995120 769.517262 15732.543003 -130.000000 -130.000000 779.043863 4.427990 108.910640 0.250000 1.000000 3.000000 9756499.688777 132.556738 2361.430926 1.009193 0.082370 52.000000 52.000000
273.000000 1035.445250 -130.000000 1759.247085 768.128600 9562.812998 -130.000000 -130.000000 779.733257 4.431846 109.001172 0.250000 1.000000 3.000000 108212.801328 29.561741 2361.430926 5.115928 0.019551 52.000000 52.000000
274.000000 47623.861215 -136.500000 1660.999789 1680.999785 3750.000000 -136.500000 -136.500000 917.933247 5.201450 44.117238 0.250000 1.000000 4.000000 3645868.886409 95.478183 4740.838162 9.092015 0.483109 45.000000 45.000000
275.000000 47623.955240 -137.000000 1656.999789 1682.999783 3750.000000 -137.000000 -137.000000 916.594483 5.194029 43.850702 0.250000 1.000000 4.000000 3628381.550467 95.325285 4740.838162 9.098009 0.501168 45.000000 45.000000
276.000000 47388.811362 -138.500000 516.000492 810.000219 3750.000000 -138.500000 -138.500000 548.615903 3.130814 -112.732334 0.250000 1.000000 2.000000 4853315.106658 105.030789 1177.064788 9.079432 0.160281 45.000000 45.000000
277.000000 47393.780879 -139.000000 516.000491 808.000221 3750.000000 -139.000000 -139.000000 549.391853 3.135206 -112.924711 0.250000 1.000000 2.000000 4846946.459169 104.984827 1177.064788 9.083410 0.947375 45.000000 45.000000
278.000000 47625.892739 -139.000000 1610.999728 1531.999754 3750.000000 -139.000000 -139.000000 779.115157 4.428389 49.111551 0.250000 1.000000 3.000000 3979323.807152 98.304536 2361.430926 4.249364 0.673197 45.000000 45.000000
279.000000 47626.265984 -142.250000 1612.999790 321.000236 3750.000000 -142.250000 -142.250000 916.886809 5.195649 139.866388 0.250000 1.000000 4.000000 3375939.055203 93.061203 4740.838162 9.165548 0.095721 45.000000 45.000000
280.000000 47194.991329 -142.750000 72.000258 886.000049 3750.000000 -142.750000 -142.750000 959.685103 5.432523 -98.146988 0.250000 1.000000 5.000000 5142445.362683 107.076383 1578.488392 7.433205 0.474239 45.000000 45.000000
281.000000 47438.278675 -143.250000 1616.996047 324.000518 7547.633255 -143.250000 -143.250000 917.182410 5.197288 139.554714 0.250000 1.000000 4.000000 3384260.715408 93.137605 4740.838162 1.333613 0.062482 52.000000 52.000000
282.000000 46753.315766 -143.250000 1615.996166 323.999802 7451.802502 -143.250000 -143.250000 916.534627 5.193697 139.602312 0.250000 1.000000 4.000000 3332161.556121 92.657195 4740.838162 0.999517 0.062481 52.000000 52.000000
283.000000 47388.811704 -145.250000 1527.999508 1233.999781 3750.000000 -145.250000 -145.250000 548.615903 3.130814 67.267666 0.250000 1.000000 2.000000 4853315.141684 105.030789 1177.064788 9.079620 0.160281 45.000000 45.000000
284.000000 42498.573551 -145.500000 552.000667 955.000092 3750.000000 -145.500000 -145.500000 474.750840 2.711991 -98.113035 0.250000 1.000000 1.000000 4685087.118542 103.802948 1565.589622 8.504420 1.026362 45.000000 45.000000
285.000000 47077.984453 -145.500000 106.000292 1037.999991 3750.000000 -145.500000 -145.500000 916.139435 5.191506 -88.999302 0.250000 1.000000 4.000000 5177377.920461 107.318292 4740.838162 1.534744 0.095984 45.000000 45.000000
286.000000 47075.999697 -145.750000 1095.999964 107.000281 3750.000000 -145.750000 -145.750000 917.987189 5.201749 175.376307 0.250000 1.000000 4.000000 416370.406975 46.323043 4740.838162 5.774179 0.095788 45.000000 45.000000
287.000000 47395.877671 -146.000000 1525.999507 1235.999778 3750.000000 -146.000000 -146.000000 547.550370 3.124781 66.993770 0.250000 1.000000 2.000000 4844287.129858 104.965623 1177.064788 9.086090 0.950493 45.000000 45.000000
288.000000 47075.999702 -146.250000 104.000291 1033.999993 3750.000000 -146.250000 -146.250000 918.078136 5.202253 -89.251078 0.250000 1.000000 4.000000 5177418.860642 107.318575 4740.838162 1.534842 0.095787 45.000000 45.000000
289.000000 47075.853260 -149.000000 1097.999964 108.000281 3750.000000 -149.000000 -149.000000 917.154011 5.197130 175.246735 0.250000 1.000000 4.000000 428043.809659 46.751965 4740.838162 1.534711 0.095875 45.000000 45.000000
290.000000 47075.999627 -151.000000 1490.999474 1088.999901 3750.000000 -151.000000 -151.000000 473.761009 2.706371 81.869900 0.250000 1.000000 1.000000 5189510.838333 107.402058 1565.589622 8.505347 0.185664 45.000000 45.000000
291.000000 47460.917940 -153.000000 158.000295 1329.999891 3750.000000 -153.000000 -153.000000 917.256466 5.197698 -70.379791 0.250000 1.000000 4.000000 4917025.713997 105.488380 4740.838162 1.528207 0.095458 45.000000 45.000000
292.000000 47075.544640 -153.750000 1970.999740 1157.999954 3750.000000 -153.750000 -153.750000 958.695204 5.427052 81.844542 0.250000 1.000000 5.000000 5129368.167566 106.985541 1578.488392 1.535235 0.091752 45.000000 45.000000
293.000000 47529.593117 -155.500000 182.000279 1483.999839 3750.000000 -155.500000 -155.500000 958.667504 5.426899 -61.189207 0.250000 1.000000 5.000000 4583909.080636 103.050269 1578.488392 9.184970 0.547590 45.000000 45.000000
294.000000 47436.045963 -156.000000 640.000143 188.000293 3750.000000 -156.000000 -156.000000 917.321864 5.198061 -155.390631 0.250000 1.000000 4.000000 2171857.847382 80.336751 4740.838162 9.120725 0.569677 45.000000 45.000000
295.000000 47075.928555 -156.000000 1937.999708 1006.000009 3750.000000 -156.000000 -156.000000 916.139435 5.191506 91.000698 0.250000 1.000000 4.000000 5177151.824101 107.316730 4740.838162 8.068930 0.095990 45.000000 45.000000
296.000000 42498.596570 -156.250000 178.000291 1478.999845 3750.000000 -156.250000 -156.250000 959.783500 5.433066 -61.565820 0.250000 1.000000 5.000000 4113396.343334 99.396399 1578.488392 1.518330 0.080484 45.000000 45.000000
297.000000 47075.999724 -156.750000 1937.999708 1011.000006 3750.000000 -156.750000 -156.750000 916.065753 5.191098 90.688017 0.250000 1.000000 4.000000 5177579.585005 107.319685 4740.838162 4.335155 0.095998 45.000000 45.000000
298.000000 47527.906729 -158.750000 606.000563 1249.999675 3750.000000 -158.750000 -158.750000 474.383161 2.709904 -61.273871 0.250000 1.000000 1.000000 4641020.952056 103.476478 1565.589622 7.619366 1.106031 45.000000 45.000000
299.000000 47518.023675 -159.500000 603.000562 1246.999682 3750.000000 -159.500000 -159.500000 475.589514 2.716754 -61.764522 0.250000 1.000000 1.000000 4661641.220329 103.629502 1565.589622 9.178448 0.361515 45.000000 45.000000
300.000000 47545.835038 -163.000000 225.000291 568.000174 3750.000000 -163.000000 -163.000000 917.237362 5.197592 -119.667402 0.250000 1.000000 4.000000 4543790.913219 102.748757 4740.838162 9.182861 0.573268 45.000000 45.000000
301.000000 95101.700634 -163.625000 227.000290 564.000176 3750.000000 -163.750000 -163.500000 917.490260 5.198994 -119.946271 0.500000 2.000000 4.000000 9062664.611952 129.336896 4740.838162 9.133285 0.574255 90.000000 90.000000
302.000000 47305.333905 -164.250000 1884.999704 714.000110 3750.000000 -164.250000 -164.250000 916.314586 5.192477 109.641205 0.250000 1.000000 4.000000 4900306.875982 105.368684 4740.838162 8.859389 0.492044 45.000000 45.000000
303.000000 47527.906375 -164.750000 1437.999437 794.000325 3750.000000 -164.750000 -164.750000 474.383161 2.709904 118.726129 0.250000 1.000000 1.000000 4641020.917488 103.476478 1565.589622 7.622014 1.105469 45.000000 45.000000
304.000000 47520.359312 -165.500000 1438.999436 797.000320 3750.000000 -165.500000 -165.500000 473.828435 2.706754 118.349893 0.250000 1.000000 1.000000 4656899.876439 103.594357 1565.589622 8.308669 0.277216 45.000000 45.000000
305.000000 47624.634600 -166.500000 618.000370 1393.999650 3750.000000 -166.500000 -166.500000 549.180699 3.134011 -47.361375 0.250000 1.000000 2.000000 3890026.875714 97.563641 1177.064788 9.123328 0.159794 45.000000 45.000000
306.000000 47536.389234 -167.750000 642.000201 341.000342 3750.000000 -167.750000 -167.750000 779.846383 4.432479 -150.838355 0.250000 1.000000 3.000000 2559628.732106 84.858651 2361.430926 7.760975 0.112656 45.000000 45.000000
307.000000 47530.159663 -168.000000 1860.999721 560.000161 3750.000000 -168.000000 -168.000000 957.791409 5.422057 118.839622 0.250000 1.000000 5.000000 4582731.044536 103.041440 1578.488392 8.091344 0.091730 45.000000 45.000000
308.000000 47530.032438 -168.500000 646.000198 339.000343 3750.000000 -168.500000 -168.500000 779.656580 4.431417 -151.166670 0.250000 1.000000 3.000000 2532955.527331 84.562858 2361.430926 9.182177 0.112688 45.000000 45.000000
309.000000 47521.597476 -168.750000 1864.999721 566.000159 3750.000000 -168.750000 -168.750000 958.428080 5.425576 118.410075 0.250000 1.000000 5.000000 4600672.874474 103.175737 1578.488392 8.125400 0.548817 45.000000 45.000000
310.000000 47546.396855 -175.000000 1817.999709 1475.999826 3750.000000 -175.000000 -175.000000 916.368582 5.192777 60.301651 0.250000 1.000000 4.000000 4542480.294516 102.738877 4740.838162 9.190656 0.573249 45.000000 45.000000
311.000000 47624.586955 -175.000000 1424.999630 650.000351 3750.000000 -175.000000 -175.000000 548.445477 3.129849 132.709389 0.250000 1.000000 2.000000 3885610.846291 97.526708 1177.064788 1.531627 0.952953 45.000000 45.000000
312.000000 95103.361988 -175.625001 1815.499706 1479.999824 3750.000000 -175.750000 -175.500000 915.757816 5.189391 59.991264 0.500000 2.000000 4.000000 9057260.652666 129.311183 4740.838162 9.122411 0.575373 90.000000 90.000000
313.000000 47075.999095 -177.750000 243.000344 1013.000007 3750.000000 -177.750000 -177.750000 779.051644 4.428033 -90.661924 0.250000 1.000000 3.000000 5203141.870953 107.496012 2361.430926 8.045393 0.112881 45.000000 45.000000
314.000000 94190.794775 -178.500000 242.000343 1008.000010 7500.000000 -178.500000 -178.500000 780.125288 4.434039 -91.028275 0.250000 1.000000 3.000000 10409505.047245 135.450462 2361.430926 7.509773 0.590987 45.000000 45.000000
315.000000 47559.494633 -178.750000 627.000211 1693.999659 3750.000000 -178.750000 -178.750000 779.492383 4.430499 -30.446910 0.250000 1.000000 3.000000 2663220.684730 85.988330 2361.430926 8.872900 0.645696 45.000000 45.000000
316.000000 47567.515126 -179.500000 621.000214 1690.999660 3750.000000 -179.500000 -179.500000 779.975239 4.433200 -30.938560 0.250000 1.000000 3.000000 2702462.724868 86.408613 2361.430926 8.992430 0.676017 45.000000 45.000000
