%GrainID	SpotID	Omega	DetectorHor	DetectorVert	OmeRaw	Eta	RingNr	YLab	ZLab	Theta	StrainError
61	24	20.564860	604.000560	797.000320	20.564860	-118.292580	1.000000	83599.887400	-44999.936200	2.711750	-0.000561	
61	1	-165.435140	1438.999440	797.000320	-165.435140	118.349890	1.000000	-83399.887200	-44999.936000	2.706755	0.001290	
61	22	14.565190	1439.999440	1246.999680	14.565190	61.707420	1.000000	-83599.887400	44999.936200	2.711750	0.000353	
61	3	-159.434810	603.000560	1246.999680	-159.434810	-61.764520	1.000000	83799.887600	44999.936400	2.716755	-0.001483	
61	32	89.831140	548.000550	997.000050	89.831140	-93.019130	1.000000	94799.889000	-4999.990400	2.711465	-0.000927	
61	9	-95.668860	1494.999440	997.000050	-95.668860	93.025500	1.000000	-94599.888800	-4999.990400	2.705795	0.001210	
61	30	84.331460	1494.999440	1046.999950	84.331460	86.974500	1.000000	-94599.888800	4999.990400	2.705795	0.001388	
61	11	-90.168540	548.000550	1046.999950	-90.168540	-86.980870	1.000000	94799.889000	4999.990400	2.711465	-0.000666	
61	69	91.295330	730.000320	557.000480	91.295330	-147.872950	2.000000	58399.936800	-92999.904200	3.133440	-0.000916	
61	47	-100.454670	1312.999680	557.000480	-100.454670	147.961400	2.000000	-58199.936800	-92999.904200	3.130430	0.000087	
61	65	79.545650	1312.999680	1486.999520	79.545650	32.038600	2.000000	-58199.936800	92999.904200	3.130430	0.000316	
61	51	-88.704350	730.000320	1486.999520	-88.704350	-32.127050	2.000000	58399.936800	92999.904200	3.133440	-0.000602	
61	53	-46.182780	1531.999500	1221.999790	-46.182780	68.587030	2.000000	-101999.901000	39999.959000	3.126270	0.001188	
61	73	140.567220	511.000490	1221.999800	140.567220	-68.625150	2.000000	102199.901600	39999.959400	3.131540	-0.000533	
61	55	-39.433110	511.000490	822.000200	-39.433110	-111.374850	2.000000	102199.901200	-39999.959200	3.131540	-0.001017	
61	71	133.816890	1531.999500	822.000210	133.816890	111.412970	2.000000	-101999.901000	-39999.959000	3.126270	0.000632	
61	63	41.066080	517.000540	1235.999780	41.066080	-67.034600	2.000000	100999.893000	42799.955800	3.129995	-0.000030	
61	43	-145.933920	1525.999510	1235.999780	-145.933920	66.993770	2.000000	-100799.901400	42799.955600	3.124780	0.001656	
61	45	-138.934240	516.000490	808.000220	-138.934240	-112.924710	2.000000	101199.901800	-42799.955800	3.135205	-0.001096	
61	96	-65.938480	1753.497270	756.000080	-65.938480	109.983170	3.000000	-146299.453600	-53199.983800	4.424165	0.000548	
